name_key,Player,season,Age,Team,pos_group,G,GS,BPM,OBPM,DBPM,VORP,PER,WS,WS_per_48,USG%,TRB%,AST%,STL%,BLK%,TOV%,Salary,injury_events,rest_events,total_il_events,severity_weighted_events,max_event_severity,distinct_body_parts,had_knee_injury,aging_curve_delta,contract_total_m,contract_y1_m,contract_aav_m,years_remaining,dead_cap_m,war_proxy,salary_m,contract_efficiency,injury_events_3yr,severity_3yr,age_injury_interaction,injury_risk_tier
ray spalding,Ray Spalding,2019,21,"DAL,PHO",F,14,3,-5.1,-4.3,-0.8,-0.1,14.6,0.2,0.051,17.8,18.0,5.1,2.9,4.5,14.7,184746.0,0,0,0,0,0,0,0,1.1526785714285714,,,,,,-0.037037037037037035,0.184746,,0.0,0.0,0,Low
raymond felton,Raymond Felton,2019,34,OKC,G,33,0,-1.3,-1.7,0.4,0.1,11.2,0.7,0.087,16.6,4.6,18.7,1.2,1.3,9.0,1512601.0,0,0,0,0,0,0,0,-0.772,,,,,,0.037037037037037035,1.512601,0.02448566213894942,0.0,0.0,0,Low
reggie bullock,Reggie Bullock,2019,27,"DET,LAL",G,63,60,-1.1,-0.7,-0.4,0.4,10.4,3.1,0.078,15.8,4.9,10.1,1.0,0.5,9.3,2500000.0,4,0,4,6,2,2,0,-0.3598290598290598,,,,,,0.14814814814814814,2.5,0.059259259259259255,3.0,6.666666666666667,108,High
reggie jackson,Reggie Jackson,2019,28,DET,G,82,82,0.4,1.3,-0.9,1.4,15.2,5.0,0.105,24.5,5.2,24.7,1.2,0.3,11.4,17043478.0,0,0,0,0,0,0,0,-0.3053191489361702,,,,,,0.5185185185185185,17.043478,0.030423280888942885,0.0,0.0,0,Low
richaun holmes,Richaun Holmes,2019,25,PHO,C,70,4,0.6,0.1,0.5,0.8,20.7,4.3,0.173,17.9,15.5,7.9,1.7,5.6,10.5,1600520.0,4,0,4,6,2,3,0,0.21081081081081082,,,,,,0.2962962962962963,1.60052,0.18512501955383018,2.3333333333333335,4.0,100,Medium
ricky rubio,Ricky Rubio,2019,28,UTA,G,68,67,-0.2,-1.0,0.8,0.9,14.0,3.7,0.095,22.7,6.9,32.1,2.3,0.4,17.8,14975000.0,6,0,6,9,2,3,0,-0.3053191489361702,0.849344,0.424672,0.424672,2.0,,0.3333333333333333,14.975,0.022259321090706732,3.0,6.0,168,High
rj hunter,R.J. Hunter,2019,25,BOS,G,1,0,3.6,3.2,0.4,0.0,21.6,0.1,0.223,23.1,6.2,18.0,1.9,0.0,0.0,,0,0,0,0,0,0,0,0.1966887417218543,,,,,,0.0,,,2.3333333333333335,2.3333333333333335,0,Medium
robert covington,Robert Covington,2019,28,"MIN,PHI",F,35,35,1.6,-0.5,2.1,1.1,13.3,2.5,0.1,15.6,8.5,5.2,2.9,3.2,10.5,10464092.0,3,0,3,8,6,1,1,-0.6060975609756097,,,,,,0.40740740740740744,10.464092,0.03893385182464063,1.3333333333333333,3.3333333333333335,84,Medium
robert williams,Robert Williams,2019,21,BOS,C,32,2,1.8,-1.7,3.4,0.3,18.9,1.2,0.199,10.3,15.3,3.3,1.5,12.5,14.8,,11,0,11,13,2,2,0,0.3096774193548387,13.285713,13.285713,13.285713,1.0,,0.1111111111111111,,,11.0,13.0,231,High
robin lopez,Robin Lopez,2019,30,CHI,C,74,36,-1.9,-0.6,-1.4,0.0,15.9,2.7,0.081,18.6,9.7,8.8,0.3,4.2,14.0,14357750.0,0,0,0,0,0,0,0,-0.6,,,,,,0.0,14.35775,0.0,0.6666666666666666,0.6666666666666666,0,Low
rodions kurucs,Rodions Kurucs,2019,20,BRK,F,63,46,-2.6,-2.9,0.3,-0.2,11.0,1.6,0.059,18.4,10.0,6.0,1.5,1.5,13.6,1618320.0,2,0,2,3,2,1,0,0.5565789473684212,,,,,,-0.07407407407407407,1.61832,-0.04577220455415126,2.0,3.0,40,Medium
rodney hood,Rodney Hood,2019,26,"CLE,POR",G,72,49,-2.0,-1.2,-0.8,0.0,12.3,2.6,0.065,18.1,4.6,10.0,1.5,0.5,6.9,3472887.0,4,0,4,10,4,2,0,-0.4469230769230769,,,,,,0.0,3.472887,0.0,4.666666666666667,9.0,104,High
rodney mcgruder,Rodney McGruder,2019,27,MIA,G,66,45,-2.3,-2.2,-0.1,-0.1,9.4,1.9,0.059,15.4,8.2,10.3,1.1,0.7,11.5,1544951.0,2,0,2,2,1,1,1,-0.3598290598290598,,,,,,-0.037037037037037035,1.544951,-0.02397295256421533,1.0,2.0,54,Medium
ron baker,Ron Baker,2019,25,"NYK,WAS",G,15,0,-7.0,-7.7,0.7,-0.2,2.5,-0.1,-0.034,7.8,3.8,12.8,1.9,0.6,18.1,948580.0,0,0,0,0,0,0,0,0.1966887417218543,,,,,,-0.07407407407407407,0.94858,-0.07808943270369824,3.3333333333333335,6.0,0,High
rondae hollisjefferson,Rondae Hollis-Jefferson,2019,24,BRK,F,59,21,-2.6,-3.0,0.4,-0.2,12.5,1.2,0.047,21.6,13.2,11.7,1.7,1.7,10.7,2470357.0,0,0,0,0,0,0,0,0.35,,,,,,-0.07407407407407407,2.470357,-0.029985169784801983,0.6666666666666666,1.3333333333333333,0,Low
royce oneale,Royce O'Neale,2019,25,UTA,F,82,16,-0.5,-2.6,2.1,0.6,9.0,3.3,0.094,11.0,9.2,10.0,1.5,1.1,16.2,1378242.0,0,0,0,0,0,0,0,-0.3396551724137931,32.625,10.125,10.875,3.0,,0.2222222222222222,1.378242,0.16123599645216313,0.0,0.0,0,Low
rudy gay,Rudy Gay,2019,32,SAS,F,69,51,1.4,0.8,0.6,1.6,17.5,4.4,0.115,22.1,13.9,14.7,1.4,1.6,12.3,10087200.0,3,0,3,5,2,1,0,-0.7095238095238097,,,,,,0.5925925925925926,10.0872,0.058746985545304206,3.0,5.666666666666667,96,High
rudy gobert,Rudy Gobert,2019,26,UTA,C,81,80,5.4,3.0,2.5,4.8,24.6,14.4,0.268,17.8,21.9,9.6,1.2,5.8,12.1,23241573.0,1,0,1,6,6,1,0,-0.7216216216216216,71.5,35.0,36.5,3.0,,1.7777777777777777,23.241573,0.07649128472404934,1.3333333333333333,3.6666666666666665,26,Medium
russell westbrook,Russell Westbrook,2019,30,OKC,G,73,73,5.2,2.8,2.4,4.7,21.1,6.8,0.124,30.9,15.8,46.5,2.5,1.1,16.3,35654150.0,0,0,0,0,0,0,0,-0.7926470588235294,2.296274,2.296274,2.296274,1.0,,1.7407407407407407,35.65415,0.048822948821967166,0.3333333333333333,0.6666666666666666,0,Low
ryan anderson,Ryan Anderson,2019,30,"MIA,PHO",F,25,8,-6.4,-4.5,-1.9,-0.4,4.6,-0.2,-0.035,12.0,9.2,7.8,0.6,0.3,15.5,20421546.0,0,0,0,0,0,0,0,-0.43103448275862066,,,,,,-0.14814814814814814,20.421546,-0.007254502090495408,1.0,1.6666666666666667,0,Low
ryan arcidiacono,Ryan Arcidiacono,2019,24,CHI,G,81,32,-1.9,-2.0,0.1,0.1,11.6,3.7,0.09,11.7,6.1,18.9,1.6,0.2,12.0,,0,0,0,0,0,0,0,-0.5559999999999999,,,,,,0.037037037037037035,,,1.0,1.0,0,Low
ryan broekhoff,Ryan Broekhoff,2019,28,DAL,F,42,0,-1.0,-0.5,-0.5,0.1,10.7,0.8,0.086,14.3,7.4,7.2,0.6,0.8,10.6,838464.0,0,0,0,0,0,0,0,-0.6060975609756097,,,,,,0.037037037037037035,0.838464,0.04417248329926751,0.0,0.0,0,Low
salah mejri,Salah Mejri,2019,32,DAL,C,36,4,0.8,-1.1,1.9,0.3,16.1,1.1,0.136,15.8,17.6,13.2,1.2,5.5,14.3,512746.0,5,0,5,5,1,1,1,-1.5699999999999998,,,,,,0.1111111111111111,0.512746,0.2166981529082842,2.3333333333333335,2.6666666666666665,160,Medium
sam dekker,Sam Dekker,2019,24,"CLE,WAS",F,47,5,-1.8,-1.0,-0.7,0.1,13.3,1.0,0.064,16.2,10.2,8.3,2.3,0.7,8.0,2760095.0,2,0,2,4,2,1,0,0.35,,,,,,0.037037037037037035,2.760095,0.01341875444034971,1.0,2.6666666666666665,48,Medium
scott machado,Scott Machado,2019,28,LAL,G,4,0,5.5,2.9,2.7,0.0,22.2,0.1,0.281,14.0,0.0,23.5,2.4,0.0,0.0,,0,0,0,0,0,0,0,-0.3053191489361702,,,,,,0.0,,,0.0,0.0,0,Low
semi ojeleye,Semi Ojeleye,2019,24,BOS,F,56,3,-4.0,-2.8,-1.2,-0.3,8.5,0.7,0.054,14.1,7.7,5.1,0.8,0.6,9.8,1378242.0,0,0,0,0,0,0,0,0.35,,,,,,-0.1111111111111111,1.378242,-0.08061799822608157,0.5,0.5,0,Low
serge ibaka,Serge Ibaka,2019,29,TOR,F,74,51,0.2,0.2,0.1,1.2,18.7,6.1,0.146,22.9,16.1,7.7,0.7,4.3,10.7,21666667.0,0,0,0,0,0,0,0,-1.1833333333333333,,,,,,0.4444444444444444,21.666667,0.02051282019723866,1.3333333333333333,1.3333333333333333,0,Low
seth curry,Seth Curry,2019,28,POR,G,74,2,-1.0,-0.4,-0.7,0.3,11.4,2.4,0.082,16.6,4.6,6.5,1.2,0.7,11.1,2795000.0,1,0,1,1,1,1,1,-0.3053191489361702,1.755198,1.755198,1.755198,1.0,,0.1111111111111111,2.795,0.03975352812562115,1.5,4.0,28,High
shabazz napier,Shabazz Napier,2019,27,BRK,G,56,2,1.5,0.9,0.6,0.9,15.3,2.0,0.098,24.0,5.3,22.2,2.0,1.3,11.7,1942422.0,3,0,3,4,2,1,0,-0.3598290598290598,,,,,,0.3333333333333333,1.942422,0.17160706238568824,1.3333333333333333,1.6666666666666667,81,Low
shai gilgeousalexander,Shai Gilgeous-Alexander,2019,20,LAC,G,82,73,-0.5,-0.9,0.4,0.8,13.4,3.3,0.074,18.3,5.7,17.8,2.1,1.6,15.0,3375360.0,0,0,0,0,0,0,0,1.1284313725490196,276.7954,38.33305,58.74026666666666,6.0,,0.2962962962962963,3.37536,0.08778213177151363,0.0,0.0,0,Low
shake milton,Shake Milton,2019,22,PHI,G,20,0,-3.2,-2.6,-0.6,-0.1,9.3,0.3,0.059,15.0,6.9,9.2,1.4,2.3,6.2,,7,0,7,10,4,1,0,0.3496774193548387,,,,,,-0.037037037037037035,,,7.0,10.0,154,High
shaquille harrison,Shaquille Harrison,2019,25,CHI,G,73,11,-1.3,-2.8,1.5,0.2,12.4,1.4,0.048,16.5,8.4,14.1,3.0,1.8,11.1,1311265.0,0,0,0,0,0,0,0,0.1966887417218543,,,,,,0.07407407407407407,1.311265,0.056490544683244104,0.0,0.0,0,Low
shaun livingston,Shaun Livingston,2019,33,GSW,G,64,0,-1.0,-1.7,0.7,0.2,11.7,2.0,0.101,12.0,6.5,14.8,1.5,2.3,14.1,8307692.0,6,0,6,8,2,2,1,-1.1,,,,,,0.07407407407407407,8.307692,0.008916324061372771,3.6666666666666665,4.666666666666667,198,High
shelvin mack,Shelvin Mack,2019,28,"CHO,MEM",G,57,3,-3.0,-2.7,-0.4,-0.3,10.4,0.9,0.034,18.1,4.7,22.6,1.9,0.3,13.0,1512601.0,1,0,1,1,1,0,0,-0.3053191489361702,,,,,,-0.1111111111111111,1.512601,-0.07345698641684827,0.6666666666666666,1.0,28,Low
sindarius thornwell,Sindarius Thornwell,2019,24,LAC,G,64,1,-4.7,-5.8,1.0,-0.2,5.2,0.0,0.004,11.3,7.5,7.2,2.1,1.8,23.8,1378242.0,0,0,0,0,0,0,0,-0.5559999999999999,,,,,,-0.07407407407407407,1.378242,-0.05374533215072104,0.0,0.0,0,Low
skal labissiere,Skal Labissière,2019,22,"POR,SAC",F,22,1,-3.0,-2.9,-0.1,0.0,12.6,0.3,0.089,16.0,12.8,8.6,1.4,2.8,16.3,1544951.0,6,0,6,6,1,0,0,0.8491935483870967,0.13197,0.13197,0.13197,1.0,,0.0,1.544951,0.0,4.333333333333333,7.0,132,High
solomon hill,Solomon Hill,2019,27,NOP,F,44,15,-3.6,-3.1,-0.4,-0.3,6.8,0.5,0.029,10.4,7.8,7.6,1.2,0.9,13.9,12252928.0,0,0,0,0,0,0,0,-0.6105882352941177,,,,,,-0.1111111111111111,12.252928,-0.009068127317087891,0.3333333333333333,1.3333333333333333,0,Low
spencer dinwiddie,Spencer Dinwiddie,2019,25,BRK,G,68,4,0.6,1.4,-0.8,1.3,16.3,4.8,0.121,24.9,4.6,25.6,1.0,0.7,13.4,1656092.0,1,0,1,1,1,1,0,0.1966887417218543,,,,,,0.48148148148148145,1.656092,0.2907335350218958,1.6666666666666667,3.3333333333333335,25,Medium
stanley johnson,Stanley Johnson,2019,22,"DET,NOP",F,66,7,-2.2,-3.1,0.9,0.0,9.6,0.5,0.021,19.4,9.7,10.6,2.4,1.0,14.7,3940402.0,1,0,1,2,2,1,1,0.8491935483870967,,,,,,0.0,3.940402,0.0,1.6666666666666667,2.3333333333333335,22,Medium
stephen curry,Stephen Curry,2019,30,GSW,G,69,69,6.6,7.1,-0.5,5.1,24.4,9.7,0.199,30.4,8.4,24.2,1.9,0.9,11.6,37457154.0,3,0,3,5,2,2,0,-0.7926470588235294,122.193975,59.606817,61.0969875,2.0,,1.8888888888888886,37.457154,0.05042798737162168,3.0,6.0,90,High
sterling brown,Sterling Brown,2019,23,MIL,G,58,7,-1.5,-1.8,0.3,0.1,10.9,2.1,0.098,15.2,9.0,10.7,1.1,0.7,12.2,1378242.0,2,0,2,2,1,1,0,0.09395604395604397,,,,,,0.037037037037037035,1.378242,0.02687266607536052,2.0,2.0,46,Medium
steven adams,Steven Adams,2019,25,OKC,C,80,80,1.1,0.7,0.4,2.1,18.5,9.1,0.163,16.4,14.7,6.6,2.0,2.4,12.6,24157303.0,1,0,1,1,1,1,0,0.21081081081081082,39.0,14.130434,13.0,3.0,,0.7777777777777778,24.157303,0.03219638292311761,1.3333333333333333,2.0,25,Medium
svi mykhailiuk,Svi Mykhailiuk,2019,21,"DET,LAL",G,42,0,-5.0,-3.9,-1.1,-0.3,6.0,-0.1,-0.012,16.0,4.2,10.9,1.5,0.2,12.4,,0,0,0,0,0,0,0,-0.1217054263565892,,3.675,3.85,3.0,,-0.1111111111111111,,,0.0,0.0,0,Low
tahjere mccall,Tahjere McCall,2019,24,BRK,G,1,0,-6.6,-6.0,-0.6,0.0,9.6,0.0,0.055,18.1,6.6,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,-0.5559999999999999,,,,,,0.0,,,0.0,0.0,0,Low
taj gibson,Taj Gibson,2019,33,MIN,F,70,57,-0.1,0.3,-0.4,0.8,17.8,5.1,0.144,17.2,14.5,7.3,1.5,2.0,10.6,14000000.0,1,0,1,2,2,1,0,-1.3319999999999999,,,,,,0.2962962962962963,14.0,0.021164021164021163,1.3333333333333333,1.6666666666666667,33,Low
taurean prince,Taurean Prince,2019,24,ATL,F,55,47,-2.0,-1.0,-1.0,0.0,11.9,1.5,0.047,19.5,6.7,11.1,1.6,1.1,13.4,2526840.0,4,0,4,8,4,2,0,0.35,3.303774,3.303774,3.5598175,2.0,,0.0,2.52684,0.0,1.6666666666666667,3.0,96,Medium
terrance ferguson,Terrance Ferguson,2019,20,OKC,G,74,74,-3.8,-3.9,0.1,-0.9,6.4,2.8,0.07,10.6,3.8,4.8,1.0,0.7,9.4,2118840.0,2,0,2,3,2,2,0,1.1284313725490196,,,,,,-0.3333333333333333,2.11884,-0.15731878449214348,1.5,2.0,40,Medium
terrence jones,Terrence Jones,2019,27,HOU,F,2,0,-31.1,-24.7,-6.4,0.0,-15.8,-0.1,-0.661,47.2,44.2,0.0,0.0,0.0,18.4,,1,0,1,1,1,0,0,-0.6105882352941177,,,,,,0.0,,,1.5,2.0,27,Medium
terrence ross,Terrence Ross,2019,27,ORL,F,81,0,0.8,1.1,-0.3,1.5,15.4,4.3,0.095,23.9,7.0,9.9,1.6,1.1,7.6,10500000.0,1,0,1,4,4,1,0,-0.6105882352941177,,,,,,0.5555555555555556,10.5,0.052910052910052914,0.6666666666666666,2.6666666666666665,27,Medium
terry rozier,Terry Rozier,2019,24,BOS,G,79,14,-0.2,-0.7,0.5,0.8,13.0,3.1,0.083,18.7,9.1,17.7,1.8,1.0,8.8,3050390.0,3,0,3,3,1,1,1,-0.5559999999999999,26.643031,26.643031,26.643031,1.0,,0.2962962962962963,3.05039,0.09713390625339588,1.3333333333333333,1.6666666666666667,72,Medium
thabo sefolosha,Thabo Sefolosha,2019,34,UTA,G,50,2,1.5,-1.6,3.1,0.5,12.1,1.5,0.115,12.9,10.9,6.1,3.4,0.7,13.6,5250000.0,2,0,2,3,2,1,0,-0.772,,,,,,0.18518518518518517,5.25,0.03527336860670194,2.0,4.333333333333333,68,Medium
thaddeus young,Thaddeus Young,2019,30,IND,F,81,81,1.5,0.4,1.1,2.2,16.2,6.9,0.133,18.0,11.7,12.0,2.4,1.3,12.0,13964045.0,0,0,0,0,0,0,0,-0.43103448275862066,,,,,,0.8148148148148149,13.964045,0.05835091585674601,1.0,1.3333333333333333,0,Low
theo pinson,Theo Pinson,2019,23,BRK,G,18,0,-3.2,-3.6,0.4,-0.1,8.1,0.0,0.004,20.0,9.0,14.1,1.4,0.0,17.9,4737.0,0,0,0,0,0,0,0,0.09395604395604397,,,,,,-0.037037037037037035,0.004737,,0.0,0.0,0,Low
thomas bryant,Thomas Bryant,2019,21,WAS,C,72,53,2.0,2.3,-0.3,1.5,21.0,5.6,0.178,17.6,16.5,9.3,0.8,3.8,9.6,1378242.0,0,0,0,0,0,0,0,0.3096774193548387,2.296274,2.296274,2.296274,1.0,,0.5555555555555556,1.378242,0.4030899911304079,5.5,5.5,0,High
thomas welsh,Thomas Welsh,2019,22,DEN,C,11,0,1.2,2.2,-1.1,0.0,16.1,0.1,0.162,17.7,6.0,20.5,0.0,0.0,6.7,,0,0,0,0,0,0,0,0.7918918918918918,,,,,,0.0,,,0.0,0.0,0,Low
thon maker,Thon Maker,2019,21,"DET,MIL",F,64,5,-1.2,-2.2,1.0,0.2,11.3,2.0,0.099,14.8,11.0,6.3,1.0,4.4,9.8,2799720.0,0,0,0,0,0,0,0,1.1526785714285714,,,,,,0.07407407407407407,2.79972,0.026457672222248676,0.3333333333333333,0.6666666666666666,0,Low
tim frazier,Tim Frazier,2019,28,"MIL,NOP",G,59,19,-1.8,-1.4,-0.4,0.1,11.7,2.0,0.084,13.3,7.7,27.6,1.2,0.4,21.1,196553.0,0,0,0,0,0,0,0,-0.3053191489361702,,,,,,0.037037037037037035,0.196553,,0.6666666666666666,2.0,0,Medium
tim hardaway,Tim Hardaway Jr.,2019,26,"DAL,NYK",G,65,63,-2.0,-0.1,-2.0,0.0,13.6,1.8,0.043,25.4,5.7,12.8,1.3,0.3,8.6,19200127.0,3,0,3,8,6,1,0,-0.4469230769230769,2.296274,2.296274,2.296274,1.0,,0.0,19.200127,0.0,2.3333333333333335,4.0,78,Medium
timothe luwawucabarrot,Timothé Luwawu-Cabarrot,2019,23,"CHI,OKC",F,50,7,-5.2,-4.1,-1.1,-0.5,8.0,0.2,0.015,16.6,7.8,5.5,1.4,1.0,8.2,1544951.0,0,0,0,0,0,0,0,0.42533333333333334,,,,,,-0.18518518518518517,1.544951,-0.11986476282107664,1.3333333333333333,1.3333333333333333,0,Low
tj leaf,T.J. Leaf,2019,21,IND,F,58,1,-0.3,0.3,-0.6,0.2,16.9,1.6,0.148,17.5,13.3,6.9,0.8,3.2,5.8,2407560.0,0,0,0,0,0,0,0,1.1526785714285714,,,,,,0.07407407407407407,2.40756,0.030767280596983696,2.0,3.0,0,Medium
tj mcconnell,T.J. McConnell,2019,26,PHI,G,76,3,-0.9,-1.8,0.9,0.4,13.4,2.9,0.094,15.0,6.3,24.7,2.5,0.9,17.3,1600520.0,0,0,0,0,0,0,0,-0.4469230769230769,33.0,10.2,11.2,4.0,,0.14814814814814814,1.60052,0.09256250977691509,0.3333333333333333,0.6666666666666666,0,Low
tj warren,T.J. Warren,2019,25,PHO,F,43,36,-0.2,0.9,-1.1,0.6,16.3,2.1,0.074,22.7,7.1,7.7,1.8,1.8,7.2,11750000.0,3,0,3,8,6,2,0,-0.3396551724137931,,,,,,0.2222222222222222,11.75,0.018912529550827423,3.3333333333333335,6.666666666666667,75,High
tobias harris,Tobias Harris,2019,26,"LAC,PHI",F,82,82,1.6,2.1,-0.5,2.6,17.2,7.1,0.12,22.8,12.0,12.5,0.8,1.0,9.8,14800000.0,0,0,0,0,0,0,0,-0.14893617021276595,26.634146,26.634146,26.634146,1.0,,0.9629629629629629,14.8,0.06506506506506506,0.0,0.0,0,Low
tomas satoransky,Tomáš Satoranský,2019,27,WAS,G,80,54,-0.7,-0.4,-0.3,0.7,14.1,4.7,0.104,14.1,7.0,24.6,1.8,0.5,16.7,3129187.0,0,0,0,0,0,0,0,-0.3598290598290598,,,,,,0.25925925925925924,3.129187,0.08285195460011155,0.0,0.0,0,Low
tony bradley,Tony Bradley,2019,21,UTA,F,3,0,-6.0,-3.6,-2.4,0.0,19.6,0.1,0.13,23.6,22.6,4.5,2.7,4.4,15.1,1679520.0,0,0,0,0,0,0,0,1.1526785714285714,3.204816,3.204816,3.204816,1.0,,0.0,1.67952,0.0,4.0,4.0,0,Medium
tony parker,Tony Parker,2019,36,CHO,G,56,0,-2.6,-0.3,-2.3,-0.1,15.3,0.9,0.044,25.5,4.5,33.3,1.0,0.6,12.7,5000000.0,0,0,0,0,0,0,0,-1.2888888888888888,,,,,,-0.037037037037037035,5.0,-0.007407407407407407,0.0,0.0,0,Low
tony snell,Tony Snell,2019,27,MIL,G,74,12,-0.7,-1.0,0.3,0.4,10.7,3.2,0.117,12.9,6.1,6.7,0.9,1.2,5.7,10807143.0,1,0,1,2,2,1,0,-0.3598290598290598,,,,,,0.14814814814814814,10.807143,0.013708354571430038,0.6666666666666666,1.3333333333333333,27,Low
torrey craig,Torrey Craig,2019,28,DEN,G,75,37,-1.9,-2.0,0.2,0.0,10.4,3.0,0.096,12.4,9.5,6.3,1.2,2.7,10.1,2000000.0,1,0,1,2,2,1,0,-0.3053191489361702,,,,,,0.0,2.0,0.0,2.5,3.0,28,Medium
trae young,Trae Young,2019,20,ATL,G,81,81,-0.6,2.3,-2.8,0.9,17.0,3.3,0.062,28.4,6.3,40.5,1.3,0.5,17.6,5356440.0,0,0,0,0,0,0,0,1.1284313725490196,46.3941,46.3941,47.68074,2.0,,0.3333333333333333,5.35644,0.062230386848976804,0.0,0.0,0,Low
treveon graham,Treveon Graham,2019,25,BRK,G,35,21,-3.7,-3.7,0.0,-0.3,6.1,0.5,0.033,12.8,7.9,6.5,0.9,0.8,7.8,1512601.0,6,0,6,7,2,2,0,0.1966887417218543,,,,,,-0.1111111111111111,1.512601,-0.07345698641684827,3.3333333333333335,6.666666666666667,150,High
trevon duval,Trevon Duval,2019,20,MIL,G,3,0,24.4,19.1,5.3,0.0,38.3,0.1,0.537,20.9,8.5,59.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1.1284313725490196,,,,,,0.0,,,0.0,0.0,0,Low
trevor ariza,Trevor Ariza,2019,33,"PHO,WAS",F,69,69,-1.3,-0.7,-0.6,0.4,12.0,2.5,0.052,16.6,8.6,14.8,1.8,0.7,11.6,,3,0,3,9,6,1,0,-1.3319999999999999,,,,,,0.14814814814814814,,,2.0,4.666666666666667,99,Medium
trey burke,Trey Burke,2019,26,"DAL,NYK",G,58,8,0.1,1.5,-1.4,0.6,16.5,1.9,0.081,24.8,4.6,24.1,1.4,0.5,7.5,1795015.0,4,0,4,5,2,1,1,-0.4469230769230769,,,,,,0.2222222222222222,1.795015,0.12379964636631015,1.3333333333333333,1.6666666666666667,104,Medium
trey lyles,Trey Lyles,2019,23,DEN,F,64,2,-2.4,-1.8,-0.7,-0.1,12.7,1.2,0.05,23.4,11.9,11.3,1.3,1.8,11.1,3364249.0,2,0,2,4,2,2,0,0.42533333333333334,,,,,,-0.037037037037037035,3.364249,-0.011009005884236582,0.6666666666666666,1.3333333333333333,46,Low
tristan thompson,Tristan Thompson,2019,27,CLE,F,43,40,-0.5,1.4,-1.9,0.4,18.4,2.6,0.105,17.7,20.3,11.2,1.2,1.2,12.1,17469565.0,2,0,2,3,2,1,0,-0.6105882352941177,,,,,,0.14814814814814814,17.469565,0.00848035701794224,1.6666666666666667,3.0,54,Medium
troy brown,Troy Brown Jr.,2019,19,WAS,G,52,10,-2.7,-1.7,-1.0,-0.1,11.1,0.6,0.039,16.5,10.8,14.9,1.4,0.6,10.5,2749080.0,1,0,1,2,2,1,0,0.3341463414634146,,,,,,-0.037037037037037035,2.74908,-0.013472520638554364,1.0,2.0,19,Medium
troy caupain,Troy Caupain,2019,23,ORL,G,4,0,13.3,9.6,3.7,0.1,30.7,0.1,0.347,21.8,10.0,42.5,3.1,0.0,0.0,,0,0,0,0,0,0,0,0.09395604395604397,,,,,,0.037037037037037035,,,0.0,0.0,0,Low
troy daniels,Troy Daniels,2019,27,PHO,G,51,1,-3.7,-1.7,-2.0,-0.3,9.8,0.3,0.02,17.6,5.3,5.0,1.6,0.5,8.7,3258539.0,0,0,0,0,0,0,0,-0.3598290598290598,,,,,,-0.1111111111111111,3.258539,-0.03409844445965235,0.6666666666666666,0.6666666666666666,0,Low
troy williams,Troy Williams,2019,24,SAC,F,21,0,-2.4,-2.4,0.0,0.0,10.5,0.4,0.064,15.0,9.7,4.7,1.5,2.2,7.9,1512601.0,0,0,0,0,0,0,0,0.35,,,,,,0.0,1.512601,0.0,3.0,4.666666666666667,0,Medium
tyler cavanaugh,Tyler Cavanaugh,2019,24,UTA,F,11,0,-8.4,-5.3,-3.1,-0.1,5.0,0.0,0.026,13.0,11.1,3.4,0.0,0.0,8.4,,0,0,0,0,0,0,0,0.35,,,,,,-0.037037037037037035,,,1.0,1.0,0,Low
tyler davis,Tyler Davis,2019,21,OKC,C,1,0,-40.7,-9.6,-31.1,0.0,0.0,0.0,-0.471,40.7,51.6,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.3096774193548387,,,,,,0.0,,,0.0,0.0,0,Low
tyler dorsey,Tyler Dorsey,2019,22,"ATL,MEM",G,48,11,-3.5,-1.4,-2.1,-0.3,11.2,0.6,0.043,19.7,8.9,12.4,1.0,0.3,8.5,1378242.0,5,0,5,7,2,2,1,0.3496774193548387,,,,,,-0.1111111111111111,1.378242,-0.08061799822608157,4.0,5.0,110,High
tyler johnson,Tyler Johnson,2019,26,"MIA,PHO",G,57,22,-0.4,-0.7,0.3,0.6,12.4,2.3,0.071,18.5,6.1,15.9,1.7,1.6,11.7,19356932.0,3,0,3,9,6,2,1,-0.4469230769230769,,,,,,0.2222222222222222,19.356932,0.011480239855273666,2.0,4.666666666666667,78,High
tyler lydon,Tyler Lydon,2019,22,DEN,F,25,0,-4.2,-2.8,-1.4,-0.1,9.3,0.2,0.086,10.6,10.4,8.2,1.0,0.0,17.2,1874640.0,1,0,1,1,1,1,0,0.8491935483870967,,,,,,-0.037037037037037035,1.87464,-0.019756879740663293,2.5,2.5,22,Medium
tyler ulis,Tyler Ulis,2019,23,CHI,G,1,0,-10.4,-7.7,-2.7,0.0,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0.09395604395604397,,,,,,0.0,,,0.3333333333333333,0.3333333333333333,0,Low
tyler zeller,Tyler Zeller,2019,29,"ATL,MEM",F,6,1,-5.0,-3.1,-1.9,-0.1,17.3,0.3,0.167,20.1,14.2,6.7,0.5,3.1,9.5,59820.0,0,0,0,0,0,0,0,-1.1833333333333333,,,,,,-0.037037037037037035,0.05982,,2.0,2.0,0,Medium
